timestamp,solving_id,question_id,user_answer,elapsed_time,user_id,bundle_id,explanation_id,correct_answer,part,tags,deployed_at
2019-09-14 08:28:08.769,12,q4729,c,18000,u687618,b3261,e3261,c,5,91,2019-06-24 09:02:05.137
2019-09-14 08:29:28.588,13,q3659,a,69000,u687618,b2191,e2191,a,5,133,2019-09-17 02:49:14.844
2017-07-29 08:48:52.522,1,q129,b,6000,u31528,b129,e129,b,1,9;2;183,2017-12-29 14:56:59.303
2017-07-29 08:49:13.707,2,q8058,b,15000,u31528,b5529,e5529,b,1,4;2;182,2017-12-29 15:01:57.332
2017-07-29 08:49:33.885,3,q8120,a,17000,u31528,b5591,e5591,a,1,9;2;183,2019-09-17 02:50:22.398
2017-07-29 08:49:58.101,4,q157,d,17000,u31528,b157,e157,d,1,14;2;179;181,2017-12-29 14:58:44.446
2017-07-29 08:50:18.827,5,q52,b,15000,u31528,b52,e52,b,1,22;2;182,2017-12-29 14:46:36.081
2017-07-29 08:50:43.324,6,q51,c,18000,u31528,b51,e51,c,1,14;2;181,2017-12-29 14:46:33.376
2017-07-29 08:51:01.393,7,q8094,d,16000,u31528,b5565,e5565,d,1,4;2;179;182,2017-12-29 15:06:11.958
2017-07-29 08:51:22.485,8,q8061,b,17000,u31528,b5532,e5532,b,1,180;2;183,2017-12-29 15:02:05.780
2017-07-29 08:51:46.222,9,q153,d,20000,u31528,b153,e153,a,1,8;2;179;182,2017-12-29 14:58:35.383
2017-07-29 08:52:08.257,10,q105,d,18000,u31528,b105,e105,d,1,5;2;179;182,2017-12-29 14:41:51.078
2017-07-29 08:52:29.310,11,q109,c,19000,u31528,b109,e109,c,1,4;2;183,2019-06-24 08:54:45.440
2017-07-29 08:52:53.926,12,q8098,b,18000,u31528,b5569,e5569,b,1,5;2;182,2017-12-29 15:06:23.093
2017-07-29 08:53:16.082,13,q8099,a,18000,u31528,b5570,e5570,a,1,16;2;183,2017-12-29 15:06:26.202
2017-07-29 08:53:40.878,14,q8169,d,21000,u31528,b5640,e5640,d,1,5;2;183,2018-08-16 08:26:54.373
2017-07-29 08:54:03.552,15,q26,a,18000,u31528,b26,e26,a,1,6;7;182,2019-09-17 02:44:57.819
2017-07-29 08:54:24.614,16,q184,a,18000,u31528,b184,e184,a,1,20;21;179;184,2017-12-29 14:57:43.876
2017-07-29 08:54:46.650,17,q8124,a,17000,u31528,b5595,e5595,a,1,6;7;183,2019-09-17 02:50:31.131
2017-07-29 08:55:19.908,18,q8125,c,26000,u31528,b5596,e5596,c,1,18;7;184,2019-09-17 02:50:33.323
2017-07-29 08:55:49.710,19,q5,c,25000,u31528,b5,e5,c,1,8;2;179;181,2019-05-17 11:40:28.439
2017-07-29 08:56:21.995,20,q8182,b,25000,u31528,b5653,e5653,b,1,4;2;182,2019-07-12 00:36:19.131
2017-07-29 08:56:56.504,21,q46,a,5000,u31528,b46,e46,a,1,17;7;179;182,2017-12-29 14:48:57.639
2017-07-29 08:57:57.791,22,q186,b,21000,u31528,b186,e186,b,1,12;2;182,2017-12-29 14:57:49.672
2017-07-29 08:58:21.273,23,q56,c,17000,u31528,b56,e56,c,1,15;2;179;182,2017-12-29 14:46:48.521
2017-07-29 08:58:47.859,24,q8074,d,19000,u31528,b5545,e5545,c,1,11;7;183,2018-05-18 08:57:02.552
2017-07-29 08:59:47.519,25,q7,a,18000,u31528,b7,e7,d,1,11;7;179;183,2019-05-17 11:40:33.992
2017-07-29 09:00:15.679,26,q173,a,23000,u31528,b173,e173,a,1,17;7;182,2017-12-29 14:53:33.976
2017-07-29 09:00:45.114,27,q8096,a,24000,u31528,b5567,e5567,d,1,19;2;184,2017-12-29 15:06:17.447
2017-07-29 09:01:09.430,28,q176,b,20000,u31528,b176,e176,d,1,6;7;183,2017-12-29 14:53:43.800
2017-07-29 09:01:27.500,29,q101,d,16000,u31528,b101,e101,b,1,8;2;182,1969-12-31 23:59:59.999
2017-07-29 09:01:48.291,30,q8057,d,19000,u31528,b5528,e5528,a,1,8;2;183,2017-12-29 15:01:54.096
2017-07-31 11:16:10.694,31,q5759,c,17000,u31528,b4291,e4291,c,5,100,2019-09-16 12:08:26.600
2017-07-31 11:16:20.263,32,q5783,b,7000,u31528,b4315,e4315,d,5,107,2019-09-16 12:09:45.534
2017-07-31 11:16:40.553,33,q5410,d,18000,u31528,b3942,e3942,c,5,78,2019-10-17 02:18:07.045
2018-01-09 15:24:45.103,34,q1279,c,17000,u31528,b1279,e1279,c,2,24;26;182;184,2019-10-17 02:58:38.714
2018-01-09 15:26:00.664,35,q2067,c,16333,u31528,b1623,e1623,b,3,52;183;184,2019-03-12 02:28:10.338
2018-01-09 15:26:01.510,35,q2068,a,16333,u31528,b1623,e1623,a,3,55;183;184,2019-03-12 02:28:11.490
2018-01-09 15:26:02.449,35,q2069,a,16333,u31528,b1623,e1623,d,3,179;52;183;184,2019-03-12 02:28:12.671
2018-12-06 09:43:12.987,1,q5688,b,8000,u355167,b4220,e4220,d,5,71,2019-09-16 12:05:31.377
2018-12-06 09:43:40.153,2,q4483,c,24000,u355167,b3015,e3015,d,5,113,2019-08-09 07:50:41.658
2018-12-06 09:44:16.101,3,q5868,a,33000,u355167,b4400,e4400,c,5,74,2018-02-20 05:24:00.808
2018-12-06 09:44:39.688,4,q4124,a,21000,u355167,b2656,e2656,a,5,72,2019-09-17 02:35:23.242
2018-12-06 09:44:58.565,5,q5912,b,16000,u355167,b4444,e4444,b,5,80,2019-06-24 09:04:22.330
2018-12-06 09:45:30.193,6,q5109,d,28000,u355167,b3641,e3641,d,5,85,2019-03-12 02:04:51.438
2018-12-06 09:45:59.668,7,q6148,c,26000,u355167,b4680,e4680,a,5,74,2019-07-26 07:18:21.138
2018-12-06 12:49:50.472,8,q718,c,13000,u355167,b718,e718,c,2,31;32;183;185,2019-07-26 07:21:22.982
2018-12-06 12:50:18.988,9,q1385,c,13000,u355167,b1385,e1385,c,2,30;28;29;181;184,2019-10-30 05:35:31.523
2018-12-06 12:50:46.564,10,q388,b,17000,u355167,b388,e388,b,2,44;45;184;185,2019-10-30 05:09:25.663
2018-12-06 12:51:11.796,11,q11262,a,17000,u355167,b8315,e8315,a,2,30;44;49;183;182,1969-12-31 23:59:59.999
2018-12-06 12:51:35.573,12,q1049,b,11000,u355167,b1049,e1049,b,2,31;42;181;183,2019-10-30 05:06:57.560
2018-12-06 12:51:59.895,13,q446,a,17000,u355167,b446,e446,b,2,34;35;184;183,2019-10-30 05:25:13.554
2018-12-06 12:52:46.404,14,q1006,c,17000,u355167,b1006,e1006,c,2,179;34;42;181;183,1969-12-31 23:59:59.999
2018-12-06 12:54:13.943,15,q11261,b,19000,u355167,b8314,e8314,b,2,30;44;49;184;181,2019-10-30 05:28:42.383
2018-12-06 12:55:16.158,16,q316,b,15000,u355167,b316,e316,b,2,31;32;184;185,2019-04-12 05:00:54.215
2018-12-06 12:55:39.962,17,q376,b,18000,u355167,b376,e376,b,2,183;185;24;43,2019-10-30 05:09:02.978
2018-12-06 12:56:02.562,18,q647,c,17000,u355167,b647,e647,c,2,27;46;47;183;182,1969-12-31 23:59:59.999
2018-12-06 12:56:26.699,19,q11263,a,18000,u355167,b8316,e8316,b,2,30;44;49;182;183,1969-12-31 23:59:59.999
2018-12-06 12:57:02.592,20,q901,b,15000,u355167,b901,e901,b,2,28;29;184;183,1969-12-31 23:59:59.999
2018-12-06 12:57:24.904,21,q843,a,16000,u355167,b843,e843,a,2,24;26;182;181,2019-10-30 05:24:29.216
2018-12-06 12:57:52.473,22,q237,c,21000,u355167,b237,e237,c,2,23;46;47;185;181,1969-12-31 23:59:59.999
2018-12-06 12:58:20.576,23,q11259,b,17000,u355167,b8312,e8312,b,2,27;44;49;181;184,2019-10-30 05:28:38.999
2018-12-06 12:58:44.943,24,q1349,c,19000,u355167,b1349,e1349,c,2,24;48;182;183,2019-10-30 05:03:18.594
2018-12-06 12:59:09.411,25,q1059,a,14000,u355167,b1059,e1059,a,2,24;43;184;181,2019-10-30 05:07:19.960
2018-12-06 12:59:30.856,26,q1232,c,16000,u355167,b1232,e1232,c,2,24;50;183;184,2019-07-12 00:00:31.298
2018-12-06 13:00:01.986,27,q11249,b,21000,u355167,b8302,e8302,b,2,30;44;49;183;184,2019-10-30 05:22:08.319
2018-12-06 13:00:25.214,28,q389,b,18000,u355167,b389,e389,a,2,24;50;185;184,1969-12-31 23:59:59.999
2018-12-06 13:00:55.007,29,q1069,c,19000,u355167,b1069,e1069,b,2,31;32;184;183,2019-06-24 08:57:56.990
2018-12-06 13:01:26.522,30,q238,a,21000,u355167,b238,e238,a,2,27;24;26;181;183,2017-12-29 16:09:21.861
2018-12-06 13:01:46.368,31,q295,c,15000,u355167,b295,e295,c,2,34;42;181;182,2019-10-30 05:15:57.626
2018-12-06 13:02:06.916,32,q458,a,16000,u355167,b458,e458,a,2,24;48;184;181,2019-10-30 05:27:57.941
2018-12-06 13:02:33.172,33,q1063,b,16000,u355167,b1063,e1063,b,2,23;24;33;183;181,2019-10-30 05:07:31.220
2018-12-06 13:02:56.143,34,q1179,a,17000,u355167,b1179,e1179,a,2,179;31;45;182;183,2018-05-18 09:26:27.748
2018-12-06 13:03:22.922,35,q596,a,21000,u355167,b596,e596,b,2,24;33;183;181,2019-10-30 05:30:14.525
2018-12-06 13:03:51.666,36,q204,a,23000,u355167,b204,e204,a,2,24;41;181;185,2019-10-30 05:12:37.758
2018-12-06 13:04:25.419,37,q810,a,23000,u355167,b810,e810,a,2,44;45;181;184,1969-12-31 23:59:59.999
2018-12-06 13:04:50.631,38,q970,b,20000,u355167,b970,e970,b,2,27;38;37;182;181,2017-12-29 15:53:33.873
2018-12-06 13:05:21.624,39,q767,c,18000,u355167,b767,e767,c,2,24;48;181;183,1969-12-31 23:59:59.999
2018-12-06 13:05:51.392,40,q498,c,17000,u355167,b498,e498,c,2,30;24;25;181;183,1969-12-31 23:59:59.999
2018-12-06 13:06:12.413,41,q227,b,15000,u355167,b227,e227,c,2,23;24;25;183;181,1969-12-31 23:59:59.999
2018-12-06 13:06:43.550,42,q209,b,16000,u355167,b209,e209,b,2,31;42;185;181,2019-10-30 05:12:44.430
2018-12-06 13:07:06.395,43,q374,b,17000,u355167,b374,e374,b,2,183;185;30;31;32,2019-10-30 05:08:59.339
2018-12-06 13:07:31.643,44,q967,b,16000,u355167,b967,e967,b,2,31;32;181;182,1969-12-31 23:59:59.999
2018-12-06 13:07:55.104,45,q729,b,18000,u355167,b729,e729,b,2,27;36;37;183;181,2019-07-26 07:21:49.268
2018-12-06 13:08:17.139,46,q1079,b,16000,u355167,b1079,e1079,b,2,27;44;45;181;183,2019-06-24 08:58:12.978
2018-12-06 13:08:48.779,47,q997,b,25000,u355167,b997,e997,b,2,179;44;49;183;181,2019-01-17 02:39:59.600
2018-12-06 13:09:10.120,48,q1287,a,14000,u355167,b1287,e1287,a,2,23;24;25;183;181,2019-10-30 05:10:26.861
2018-12-06 13:09:35.256,49,q1362,c,19000,u355167,b1362,e1362,c,2,31;32;183;184,1969-12-31 23:59:59.999
2018-12-06 13:10:02.976,50,q898,c,17000,u355167,b898,e898,c,2,30;31;32;181;184,2017-12-29 15:34:47.831
2018-12-06 13:10:33.329,51,q615,b,24000,u355167,b615,e615,a,2,30;31;32;183;182,2019-10-30 05:30:46.293
2018-12-06 13:10:59.233,52,q1072,a,16000,u355167,b1072,e1072,a,2,23;24;25;181;182,2019-06-24 08:58:02.400
2018-12-06 13:11:21.466,53,q737,c,17000,u355167,b737,e737,c,2,27;179;44;45;184;185,1969-12-31 23:59:59.999
2018-12-06 13:11:41.119,54,q1090,a,14000,u355167,b1090,e1090,a,2,38;39;182;183,2019-06-24 08:58:32.533
2018-12-06 13:12:00.569,55,q541,b,13000,u355167,b541,e541,b,2,30;31;32;183;181,2019-06-24 08:46:44.283
2018-12-06 13:12:26.290,56,q1170,a,20000,u355167,b1170,e1170,a,2,28;29;182;181,2019-10-30 05:17:01.406
2018-12-06 13:12:55.193,57,q650,b,16000,u355167,b650,e650,b,2,179;24;48;183;181,2019-06-24 09:20:08.093
2018-12-06 13:15:00.484,58,q5992,a,15000,u355167,b4524,e4524,a,5,119,2019-06-24 09:07:00.011
2018-12-06 13:16:13.914,59,q5345,c,15000,u355167,b3877,e3877,c,5,135,2019-10-17 02:16:01.707
2018-12-06 13:16:44.528,60,q6329,a,18000,u355167,b4861,e4861,a,5,94,2019-05-17 11:42:19.240
2018-12-06 13:17:32.384,61,q4173,b,26000,u355167,b2705,e2705,b,5,74,2018-02-20 05:40:17.035
2018-12-06 13:18:23.053,62,q8653,b,23000,u355167,b6004,e6004,b,5,121,2018-02-20 05:59:05.115
2018-12-06 13:19:21.514,63,q5664,c,22000,u355167,b4196,e4196,c,5,95,2019-09-16 12:04:17.279
2018-12-06 13:19:47.615,64,q5612,a,20000,u355167,b4144,e4144,a,5,88,2019-08-09 08:08:28.830
2018-12-06 13:20:41.644,65,q9100,d,21000,u355167,b6451,e6451,d,5,80,2018-05-18 09:48:45.682
2018-12-06 13:21:45.601,66,q5921,c,30000,u355167,b4453,e4453,d,5,104,2019-06-24 09:04:40.527
2018-12-06 13:22:25.100,67,q4544,d,28000,u355167,b3076,e3076,d,5,94,2019-08-09 07:52:24.730
2018-12-06 13:23:13.236,68,q5231,c,42000,u355167,b3763,e3763,a,5,95,2019-10-17 02:12:29.724
2018-12-06 22:47:02.778,69,q6981,a,33750,u355167,b5222,e5222,b,6,76,2019-02-21 01:33:39.132
2018-12-06 22:47:02.795,69,q6982,c,33750,u355167,b5222,e5222,b,6,80,2019-02-21 01:33:40.286
2018-12-06 22:47:02.812,69,q6983,b,33750,u355167,b5222,e5222,c,6,112,2019-02-21 01:33:41.494
2018-12-06 22:47:02.862,69,q6984,a,33750,u355167,b5222,e5222,c,6,143,2019-02-21 01:33:42.719
2018-12-06 22:49:16.945,70,q6698,a,17750,u355167,b5121,e5121,c,6,77,2019-09-16 11:54:54.192
2018-12-06 22:49:17.015,70,q6697,b,17750,u355167,b5121,e5121,b,6,87,2019-09-16 11:54:52.286
2018-12-06 22:49:17.057,70,q6699,a,17750,u355167,b5121,e5121,a,6,134,2019-09-16 11:54:56.248
2018-12-06 22:49:17.074,70,q6700,d,17750,u355167,b5121,e5121,d,6,143,2019-09-16 11:54:58.238
2018-12-06 22:51:33.523,71,q6692,b,29500,u355167,b5119,e5119,b,6,179;143,2019-09-16 11:54:31.578
2018-12-06 22:51:33.533,71,q6690,c,29500,u355167,b5119,e5119,c,6,179;119,2019-09-16 11:54:27.332
2018-12-06 22:51:33.553,71,q6689,a,29500,u355167,b5119,e5119,d,6,179;76,2019-09-16 11:54:25.337
2018-12-06 22:51:33.586,71,q6691,c,29500,u355167,b5119,e5119,c,6,179;85,2019-09-16 11:54:29.320
2018-12-06 22:53:38.543,72,q10112,b,25000,u355167,b7463,e7463,b,5,76,2019-11-18 08:24:50.453
2018-12-06 22:54:45.373,73,q5338,c,43000,u355167,b3870,e3870,d,5,116,2019-10-17 02:15:49.261
2018-12-06 22:55:56.258,74,q4754,a,18000,u355167,b3286,e3286,a,5,88,2019-06-24 09:02:52.585
2018-12-06 22:57:03.429,75,q5787,b,43000,u355167,b4319,e4319,a,5,112,2019-09-16 12:09:58.764
2018-12-06 22:57:58.151,76,q9904,a,41000,u355167,b7255,e7255,b,5,77,2018-05-18 09:39:24.944
2018-12-06 22:59:48.346,77,q4468,c,22000,u355167,b3000,e3000,c,5,108,2019-08-09 07:50:15.076
2018-12-06 23:00:40.174,78,q6294,b,13000,u355167,b4826,e4826,b,5,105,2019-09-16 11:49:24.743
2018-12-06 23:02:16.883,79,q3774,c,45000,u355167,b2306,e2306,a,5,136,2019-08-09 08:04:01.212
2018-12-06 23:03:00.192,80,q9013,d,36000,u355167,b6364,e6364,c,5,113,2019-10-17 03:02:39.956
2018-12-06 23:03:46.344,81,q10052,d,37000,u355167,b7403,e7403,a,5,78,2019-05-17 12:03:28.413
2018-12-06 23:04:05.877,82,q4240,d,10000,u355167,b2772,e2772,d,5,96,2019-10-30 05:13:54.932
2018-12-06 23:04:33.903,83,q6186,b,20000,u355167,b4718,e4718,d,5,140,2019-05-17 11:32:38.506
2018-12-06 23:36:43.634,84,q8830,d,27000,u355167,b6181,e6181,b,5,111,2019-10-17 03:07:23.386
2018-12-06 23:38:04.731,85,q4533,c,40000,u355167,b3065,e3065,c,5,125,2019-08-09 07:52:07.252
2018-12-06 23:39:08.378,86,q4014,c,51000,u355167,b2546,e2546,a,5,85,2019-07-12 00:08:25.569
2018-12-06 23:39:42.074,87,q6124,a,20000,u355167,b4656,e4656,b,5,119,2019-08-09 07:56:31.513
2018-12-06 23:40:31.397,88,q9405,a,34000,u355167,b6756,e6756,c,5,123,2019-10-30 05:19:57.472
2018-12-06 23:40:56.324,89,q4539,d,8000,u355167,b3071,e3071,a,5,145,2018-07-06 03:16:15.642
2018-12-06 23:41:17.822,90,q3655,a,9000,u355167,b2187,e2187,a,5,105,2019-09-17 02:49:07.099
2018-12-06 23:41:41.876,91,q4190,a,18000,u355167,b2722,e2722,a,5,76,2019-06-24 09:23:48.789
2018-12-06 23:42:06.600,92,q9879,c,15000,u355167,b7230,e7230,b,5,83,2019-10-17 03:14:51.874
2018-12-06 23:42:50.814,93,q5693,d,24000,u355167,b4225,e4225,a,5,126,2019-09-16 12:05:47.092
2018-12-06 23:43:19.539,94,q5264,c,11000,u355167,b3796,e3796,a,5,122,2019-10-17 02:13:33.506
2018-12-07 04:28:12.080,95,q5678,b,7000,u355167,b4210,e4210,b,5,95,2019-09-16 12:05:01.987
2018-12-07 04:28:43.374,96,q8516,d,15000,u355167,b5867,e5867,a,5,76,2019-11-18 08:23:29.772
2018-12-07 04:29:54.874,97,q6745,d,37000,u355167,b5151,e5151,c,5,101,2019-04-12 04:55:47.322
2018-12-07 04:30:27.029,98,q4318,b,22000,u355167,b2850,e2850,d,5,91,2019-10-30 05:36:47.204
2018-12-07 04:31:08.665,99,q4597,c,30000,u355167,b3129,e3129,a,5,134,2019-08-09 07:53:34.068
2018-12-07 04:31:45.249,100,q8582,b,11000,u355167,b5933,e5933,b,5,77,2019-08-09 08:08:08.318
2018-12-07 04:32:14.443,101,q6071,c,22000,u355167,b4603,e4603,b,5,126,2019-09-16 12:12:48.532
2018-12-07 04:32:50.160,102,q6188,c,22000,u355167,b4720,e4720,d,5,128,2019-05-17 11:32:43.311
2018-12-07 04:33:54.881,103,q5402,c,40000,u355167,b3934,e3934,c,5,90,2019-10-17 02:17:54.136
2018-12-07 04:34:31.145,104,q9754,c,20000,u355167,b7105,e7105,b,5,77,2018-05-18 09:28:39.065
2018-12-07 04:35:06.534,105,q4191,d,13000,u355167,b2723,e2723,d,5,77,2019-09-17 02:47:26.621
2018-12-07 04:35:52.301,106,q4901,b,39000,u355167,b3433,e3433,a,5,79,2019-07-12 00:18:58.284
2018-12-07 04:36:41.462,107,q5072,a,20000,u355167,b3604,e3604,a,5,93,2019-10-17 03:06:15.435
2018-12-07 04:37:18.273,108,q6297,b,23000,u355167,b4829,e4829,c,5,74,2019-09-16 11:49:31.260
2018-12-07 04:37:56.821,109,q4028,c,22000,u355167,b2560,e2560,b,5,72,2019-10-17 03:04:06.137
2018-12-07 04:38:21.420,110,q5313,c,16000,u355167,b3845,e3845,c,5,113,2019-10-17 02:15:03.607
2018-12-07 04:38:57.580,111,q6352,a,27000,u355167,b4884,e4884,a,5,130,2019-05-17 11:43:22.530
2018-12-07 04:40:18.216,112,q8580,c,51000,u355167,b5931,e5931,d,5,77,2019-08-09 08:08:04.427
2018-12-07 04:41:18.068,113,q5782,c,26000,u355167,b4314,e4314,c,5,89,2019-09-16 12:09:42.449
2018-12-07 04:42:39.956,114,q4198,c,44000,u355167,b2730,e2730,c,5,77,2019-06-24 09:23:53.285
2018-12-07 04:43:25.532,115,q5781,a,20000,u355167,b4313,e4313,a,5,107,2019-09-16 12:09:38.922
2018-12-07 04:44:20.028,116,q9442,b,45000,u355167,b6793,e6793,c,5,85,2019-05-17 11:35:20.610
2018-12-07 04:45:13.040,117,q4600,b,28000,u355167,b3132,e3132,b,5,135,2019-08-09 07:53:35.839
2018-12-07 04:46:12.133,118,q3931,c,22000,u355167,b2463,e2463,c,5,107,2018-05-18 09:34:28.590
2018-12-07 04:46:39.593,119,q3928,b,18000,u355167,b2460,e2460,b,5,141,2018-05-18 09:34:21.083
2018-12-07 04:48:26.130,120,q9030,c,20000,u355167,b6381,e6381,d,5,77,2018-05-18 09:45:52.628
2018-12-07 04:49:54.834,121,q5334,c,57000,u355167,b3866,e3866,c,5,116,2019-10-17 02:15:41.957
2018-12-07 04:50:31.346,122,q4337,b,17000,u355167,b2869,e2869,b,5,83,2019-06-24 08:56:17.480
2018-12-07 04:51:07.097,123,q4849,a,20000,u355167,b3381,e3381,a,5,126,2019-05-17 12:07:16.846
2018-12-07 04:52:53.722,124,q10277,c,26000,u355167,b7628,e7628,a,5,77,2019-09-16 12:28:14.219
2018-12-07 04:53:41.642,125,q5255,a,31000,u355167,b3787,e3787,d,5,90,2019-10-17 02:13:15.499
2018-12-07 04:54:24.703,126,q4166,c,34000,u355167,b2698,e2698,b,5,145,2018-02-20 05:40:03.296
2018-12-07 04:54:58.636,127,q5660,c,19000,u355167,b4192,e4192,b,5,87,2019-09-16 12:04:03.632
2018-12-07 04:55:24.187,128,q10172,d,17000,u355167,b7523,e7523,a,5,85,2018-12-21 10:13:42.174
2018-12-07 04:56:49.110,129,q3775,c,24000,u355167,b2307,e2307,a,5,96,2019-08-09 08:04:02.961
2018-12-07 04:57:47.503,130,q4002,c,23000,u355167,b2534,e2534,d,5,75,2019-07-12 00:07:58.869
2018-12-07 04:58:31.363,131,q4647,b,36000,u355167,b3179,e3179,b,5,71,2019-10-30 05:32:28.360
2018-12-07 04:58:55.922,132,q9550,a,8000,u355167,b6901,e6901,a,5,118,2019-10-17 03:17:15.710
2018-12-07 04:59:27.860,133,q6353,c,22000,u355167,b4885,e4885,a,5,130,2019-05-17 11:43:24.828
2018-12-07 05:00:36.948,134,q5075,b,24000,u355167,b3607,e3607,b,5,93,2019-10-17 03:06:21.161
2018-12-07 05:01:31.047,135,q6394,c,19000,u355167,b4926,e4926,c,5,77,2019-07-12 00:26:36.878
2018-12-07 05:02:08.128,136,q9196,d,27000,u355167,b6547,e6547,b,5,76,2018-02-20 05:13:59.608
2018-12-07 05:03:20.048,137,q6423,c,38000,u355167,b4955,e4955,c,5,92,2019-08-09 08:02:33.912
2018-12-07 05:04:20.514,138,q5648,d,29000,u355167,b4180,e4180,d,5,128,2019-09-16 12:03:27.786
2018-12-07 05:05:12.433,139,q4729,c,27000,u355167,b3261,e3261,c,5,91,2019-06-24 09:02:05.137
2018-12-07 05:06:27.849,140,q9513,b,35000,u355167,b6864,e6864,b,5,83,2019-06-24 09:12:21.406
2018-12-07 05:07:40.020,141,q4321,b,26000,u355167,b2853,e2853,a,5,102,2019-10-30 05:36:52.811
2018-12-07 05:09:16.929,142,q4820,d,26000,u355167,b3352,e3352,d,5,144,2019-09-16 12:03:02.421
2018-12-07 05:09:50.896,143,q4748,a,4000,u355167,b3280,e3280,a,5,90,2019-06-24 09:02:41.087
2018-12-07 05:10:28.441,144,q8733,a,25000,u355167,b6084,e6084,b,5,142,2018-02-20 03:40:12.427
2018-12-07 05:11:14.435,145,q6740,b,27000,u355167,b5146,e5146,c,5,102,2019-04-12 04:55:38.993
2018-12-07 05:11:39.470,146,q6494,c,12000,u355167,b5026,e5026,c,5,113,2019-08-09 07:54:16.384
2018-12-07 05:12:23.447,147,q4282,c,15000,u355167,b2814,e2814,c,5,129,2019-07-26 07:44:18.279
2018-12-07 05:13:10.089,148,q9843,c,23000,u355167,b7194,e7194,b,5,85,2019-10-17 03:13:37.504
2018-12-07 05:14:06.734,149,q5694,a,28000,u355167,b4226,e4226,a,5,123,2019-09-16 12:05:50.328
2018-12-07 05:15:42.592,150,q3788,c,34000,u355167,b2320,e2320,d,5,136,2019-08-09 08:04:25.584
2018-12-07 05:17:02.429,151,q6391,a,28000,u355167,b4923,e4923,a,5,77,2019-07-12 00:16:25.391
2018-12-07 05:18:25.530,152,q9884,c,11000,u355167,b7235,e7235,c,5,86,2018-05-18 09:38:25.000
2018-12-07 05:19:33.327,153,q6547,c,52000,u355167,b5079,e5079,d,5,95,2019-10-17 03:03:52.608
2018-12-07 05:20:45.202,154,q5234,c,26000,u355167,b3766,e3766,d,5,72,2019-10-17 02:12:35.962
2018-12-07 05:21:49.297,155,q6127,d,19000,u355167,b4659,e4659,a,5,73,2019-08-09 07:56:36.843
2018-12-07 05:22:39.233,156,q8730,a,10000,u355167,b6081,e6081,a,5,142,2018-02-20 03:40:04.962
2018-12-07 05:23:40.246,157,q5287,c,46000,u355167,b3819,e3819,c,5,79,2019-10-17 02:14:16.312
2018-12-07 05:24:48.175,158,q4146,d,31000,u355167,b2678,e2678,a,5,79,2018-02-20 05:39:25.990
2018-12-07 05:25:37.187,159,q6087,b,21000,u355167,b4619,e4619,a,5,87,2019-08-09 07:55:26.418
2018-12-07 05:26:31.943,160,q9727,d,24000,u355167,b7078,e7078,d,5,85,2018-05-18 09:27:40.920
2018-12-07 05:27:01.366,161,q5646,a,16000,u355167,b4178,e4178,c,5,130,2019-08-09 08:10:28.260
2018-12-07 05:27:36.851,162,q4113,b,27000,u355167,b2645,e2645,b,5,105,2019-09-17 02:35:08.946
2018-12-07 05:27:54.280,163,q6466,a,9000,u355167,b4998,e4998,a,5,91,2019-08-09 08:01:51.839
2018-12-07 05:29:04.857,164,q9193,b,39000,u355167,b6544,e6544,c,5,85,2018-02-20 05:13:53.155
2018-12-07 05:30:21.569,165,q5242,c,42000,u355167,b3774,e3774,a,5,140,2019-10-17 02:12:51.352
2018-12-07 05:31:25.387,166,q6523,b,17000,u355167,b5055,e5055,b,5,115,2019-08-09 07:55:09.831
2018-12-07 05:31:56.193,167,q4476,c,22000,u355167,b3008,e3008,c,5,111,2019-08-09 07:50:29.039
2018-12-07 05:34:35.380,168,q9175,d,12000,u355167,b6526,e6526,d,5,85,2018-02-20 05:13:12.248
2018-12-07 05:35:16.632,169,q3766,b,19000,u355167,b2298,e2298,b,5,106,2019-08-09 08:03:46.982
2018-12-07 05:37:33.345,170,q6744,c,33000,u355167,b5150,e5150,a,5,86,2019-04-12 04:55:45.134
2018-12-07 05:40:47.472,171,q4535,c,22000,u355167,b3067,e3067,c,5,126,2019-08-09 07:52:10.794
2018-12-07 06:31:17.055,172,q8198,d,16000,u355167,b5669,e5669,c,5,88,2018-10-11 04:42:26.282
2018-12-07 06:33:27.362,173,q6497,d,49000,u355167,b5029,e5029,d,5,115,2019-08-09 07:54:21.606
2018-12-07 06:35:38.962,174,q5656,c,17000,u355167,b4188,e4188,c,5,122,2019-09-16 12:03:51.349
2018-12-07 06:37:12.510,175,q6177,a,20000,u355167,b4709,e4709,d,5,99,2019-07-26 07:19:14.767
2018-12-07 06:38:50.073,176,q9724,c,47000,u355167,b7075,e7075,c,5,85,2018-05-18 09:27:36.879
2018-12-07 06:40:31.702,177,q5860,b,70000,u355167,b4392,e4392,b,5,104,2018-02-20 05:23:46.760
2018-12-07 06:41:05.794,178,q3930,a,25000,u355167,b2462,e2462,a,5,75,2018-05-18 09:34:25.760
2018-12-07 06:41:56.252,179,q4602,d,40000,u355167,b3134,e3134,c,5,72,2019-08-09 07:53:39.384
2018-12-07 06:43:19.939,180,q8579,d,68000,u355167,b5930,e5930,b,5,77,2019-08-09 08:08:02.476
2018-12-07 06:44:17.965,181,q5220,d,14000,u355167,b3752,e3752,b,5,126,2019-10-17 02:07:54.892
